pos,White,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.5454545454545454,0.09090909090909091,0.0,0.0,0.2727272727272727,0.09090909090909091
20.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.047619047619047616,0.0,0.14285714285714285,0.09523809523809523
30.0,0.0,0.0,0.2903225806451613,0.2903225806451613,0.0967741935483871,0.16129032258064516,0.0967741935483871,0.06451612903225806
40.0,0.07317073170731707,0.0,0.21951219512195122,0.21951219512195122,0.24390243902439024,0.12195121951219512,0.07317073170731707,0.04878048780487805
50.0,0.2549019607843137,0.0,0.17647058823529413,0.17647058823529413,0.19607843137254902,0.09803921568627451,0.058823529411764705,0.0392156862745098
60.0,0.3770491803278688,0.0,0.14754098360655737,0.14754098360655737,0.16393442622950818,0.08196721311475409,0.04918032786885246,0.03278688524590164
70.0,0.4647887323943662,0.0,0.1267605633802817,0.1267605633802817,0.14084507042253522,0.07042253521126761,0.04225352112676056,0.028169014084507043
80.0,0.5308641975308642,0.0,0.1111111111111111,0.1111111111111111,0.12345679012345678,0.06172839506172839,0.037037037037037035,0.024691358024691357
90.0,0.5824175824175825,0.0,0.0989010989010989,0.0989010989010989,0.10989010989010989,0.054945054945054944,0.03296703296703297,0.02197802197802198
100.0,0.6237623762376238,0.0,0.0891089108910891,0.0891089108910891,0.09900990099009901,0.04950495049504951,0.0297029702970297,0.019801980198019802
110.0,0.6576576576576577,0.0,0.08108108108108109,0.08108108108108109,0.09009009009009009,0.04504504504504504,0.02702702702702703,0.018018018018018018
120.0,0.6859504132231405,0.0,0.0743801652892562,0.0743801652892562,0.08264462809917356,0.04132231404958678,0.024793388429752067,0.01652892561983471
130.0,0.7099236641221374,0.0,0.06870229007633588,0.06870229007633588,0.07633587786259542,0.03816793893129771,0.022900763358778626,0.015267175572519083
140.0,0.7304964539007093,0.0,0.06382978723404255,0.06382978723404255,0.07092198581560284,0.03546099290780142,0.02127659574468085,0.014184397163120567
150.0,0.7483443708609272,0.0,0.059602649006622516,0.059602649006622516,0.06622516556291391,0.033112582781456956,0.019867549668874173,0.013245033112582781
160.0,0.7639751552795031,0.0,0.055900621118012424,0.055900621118012424,0.062111801242236024,0.031055900621118012,0.018633540372670808,0.012422360248447204
170.0,0.7777777777777778,0.0,0.05263157894736842,0.05263157894736842,0.05847953216374269,0.029239766081871343,0.017543859649122806,0.011695906432748537
180.0,0.7900552486187845,0.0,0.049723756906077346,0.049723756906077346,0.055248618784530384,0.027624309392265192,0.016574585635359115,0.011049723756906077
190.0,0.8010471204188482,0.0,0.04712041884816754,0.04712041884816754,0.05235602094240838,0.02617801047120419,0.015706806282722512,0.010471204188481676
200.0,0.8109452736318408,0.0,0.04477611940298507,0.04477611940298507,0.04975124378109453,0.024875621890547265,0.014925373134328358,0.009950248756218905
210.0,0.8199052132701422,0.0,0.04265402843601896,0.04265402843601896,0.04739336492890995,0.023696682464454975,0.014218009478672985,0.009478672985781991
220.0,0.8280542986425339,0.0,0.04072398190045249,0.04072398190045249,0.04524886877828054,0.02262443438914027,0.013574660633484163,0.00904977375565611
230.0,0.8354978354978355,0.0,0.03896103896103896,0.03896103896103896,0.04329004329004329,0.021645021645021644,0.012987012987012988,0.008658008658008658
240.0,0.8423236514522822,0.0,0.03734439834024896,0.03734439834024896,0.04149377593360996,0.02074688796680498,0.012448132780082987,0.008298755186721992
250.0,0.848605577689243,0.0,0.035856573705179286,0.035856573705179286,0.0398406374501992,0.0199203187250996,0.01195219123505976,0.00796812749003984
260.0,0.8544061302681992,0.0,0.034482758620689655,0.034482758620689655,0.038314176245210725,0.019157088122605363,0.011494252873563218,0.007662835249042145
270.0,0.8597785977859779,0.0,0.033210332103321034,0.033210332103321034,0.03690036900369004,0.01845018450184502,0.01107011070110701,0.007380073800738007
280.0,0.8647686832740213,0.0,0.03202846975088968,0.03202846975088968,0.03558718861209965,0.017793594306049824,0.010676156583629894,0.0071174377224199285
290.0,0.8694158075601375,0.0,0.030927835051546393,0.030927835051546393,0.03436426116838488,0.01718213058419244,0.010309278350515464,0.006872852233676976
300.0,0.8737541528239202,0.0,0.029900332225913623,0.029900332225913623,0.03322259136212625,0.016611295681063124,0.009966777408637873,0.006644518272425249
310.0,0.8778135048231511,0.0,0.028938906752411574,0.028938906752411574,0.03215434083601286,0.01607717041800643,0.00964630225080386,0.006430868167202572
320.0,0.8598130841121495,0.0,0.028037383177570093,0.028037383177570093,0.03115264797507788,0.037383177570093455,0.009345794392523364,0.006230529595015576
330.0,0.8338368580060423,0.0,0.027190332326283987,0.05740181268882175,0.030211480362537766,0.03625377643504532,0.00906344410876133,0.006042296072507553
340.0,0.8093841642228738,0.0,0.026392961876832845,0.08504398826979472,0.02932551319648094,0.03519061583577713,0.008797653958944282,0.005865102639296188
350.0,0.7863247863247863,0.005698005698005698,0.039886039886039885,0.09116809116809117,0.02849002849002849,0.03418803418803419,0.008547008547008548,0.005698005698005698
360.0,0.7645429362880887,0.00554016620498615,0.0664819944598338,0.0886426592797784,0.027700831024930747,0.0332409972299169,0.008310249307479225,0.00554016620498615
370.0,0.7439353099730458,0.005390835579514825,0.09164420485175202,0.0862533692722372,0.026954177897574125,0.03234501347708895,0.008086253369272238,0.005390835579514825
380.0,0.7244094488188977,0.005249343832020997,0.09973753280839895,0.08398950131233596,0.026246719160104987,0.031496062992125984,0.023622047244094488,0.005249343832020997
390.0,0.7058823529411765,0.005115089514066497,0.09718670076726342,0.08184143222506395,0.03580562659846547,0.030690537084398978,0.028132992327365727,0.015345268542199489
400.0,0.6882793017456359,0.004987531172069825,0.09476309226932668,0.0798004987531172,0.05486284289276808,0.034912718204488775,0.02743142144638404,0.014962593516209476
410.0,0.6788321167883211,0.004866180048661801,0.09245742092457421,0.07785888077858881,0.0535279805352798,0.051094890510948905,0.0267639902676399,0.014598540145985401
420.0,0.6864608076009501,0.004750593824228029,0.09026128266033254,0.07600950118764846,0.052256532066508314,0.0498812351543943,0.026128266033254157,0.014251781472684086
430.0,0.6937354988399071,0.004640371229698376,0.08816705336426914,0.07424593967517401,0.05104408352668213,0.048723897911832945,0.025522041763341066,0.013921113689095127
440.0,0.7006802721088435,0.0045351473922902496,0.08616780045351474,0.07256235827664399,0.049886621315192746,0.047619047619047616,0.024943310657596373,0.013605442176870748
450.0,0.7073170731707317,0.004434589800443459,0.08425720620842572,0.07095343680709534,0.04878048780487805,0.04656319290465632,0.024390243902439025,0.013303769401330377
460.0,0.7136659436008677,0.004338394793926247,0.0824295010845987,0.06941431670281996,0.04772234273318872,0.0455531453362256,0.02386117136659436,0.013015184381778741
470.0,0.7197452229299363,0.004246284501061571,0.08067940552016985,0.06794055201698514,0.04670912951167728,0.044585987261146494,0.02335456475583864,0.012738853503184714
480.0,0.7255717255717256,0.004158004158004158,0.079002079002079,0.06652806652806653,0.04573804573804574,0.04365904365904366,0.02286902286902287,0.012474012474012475
490.0,0.7311608961303462,0.004073319755600814,0.07739307535641547,0.06517311608961303,0.04480651731160896,0.04276985743380855,0.02240325865580448,0.012219959266802444
500.0,0.7365269461077845,0.003992015968063872,0.07584830339321358,0.06387225548902195,0.043912175648702596,0.041916167664670656,0.021956087824351298,0.011976047904191617
510.0,0.7416829745596869,0.003913894324853229,0.07436399217221135,0.06262230919765166,0.043052837573385516,0.0410958904109589,0.021526418786692758,0.011741682974559686
520.0,0.746641074856046,0.003838771593090211,0.07293666026871401,0.061420345489443376,0.04222648752399232,0.04030710172744722,0.02111324376199616,0.011516314779270634
530.0,0.751412429378531,0.003766478342749529,0.07156308851224105,0.060263653483992465,0.04143126177024482,0.03954802259887006,0.02071563088512241,0.011299435028248588
540.0,0.756007393715342,0.0036968576709796672,0.07024029574861368,0.059149722735674676,0.04066543438077634,0.038817005545286505,0.02033271719038817,0.011090573012939002
550.0,0.7604355716878403,0.003629764065335753,0.06896551724137931,0.05807622504537205,0.039927404718693285,0.038112522686025406,0.019963702359346643,0.010889292196007259
560.0,0.7647058823529411,0.0035650623885918,0.0677361853832442,0.0570409982174688,0.0392156862745098,0.0374331550802139,0.0196078431372549,0.0106951871657754
570.0,0.7688266199649737,0.0035026269702276708,0.06654991243432574,0.05604203152364273,0.03852889667250438,0.03677758318739054,0.01926444833625219,0.010507880910683012
